1749-Goethe-7875,1749-Goethe-2402,0.9994
1883-Kafka-30753,1883-Kafka-30570,0.9992
1749-Goethe-2410,1749-Goethe-9260,0.9987
1749-Goethe-34059,1749-Goethe-2406,0.9982
1883-Kafka-16304,1883-Kafka-30570,0.9977
1883-Kafka-30753,1883-Kafka-16304,0.9969
1749-Goethe-2403,1749-Goethe-10353,0.9968
1724-Kant-30821,1724-Kant-41197,0.9953
1877-Hesse-17622,1877-Hesse-46135,0.9938
1749-Goethe-2337,1749-Goethe-2411,0.9933
